YES,  if i cut all my hoes off for u amp we stop talkin  you owe me some new hoes  fym
NO,   one day more until turkey it will nip me in the belly well be ready for the stuffing we will wet ours
YES,  hits blunt
YES,  that shits for the birds
YES,   shut up hoe ass nigga
YES,   why you sneak dissin you hoe ass nigga
YES,   bitch shutup
YES,   lol man bitch shut the fuck upppppp
YES,   lol man bitch shutup im salty lowkey
YES,   lol why you tryna be raw doe bitch
YES,  man this hoe heaven stay taking all day
YES,  hell yea bitch
YES,  suge knight deserved to get shot that nigga had pac killed fucksuge karma is a bitch
NO,  girls dont let a dude treat you like a yellow starburst you are a pink starburst
YES,  not a one    lmaooooooo never saw a bitch at a deltron conce blood
YES,  when someone retweets a bitch i hate onto my timeline 
YES,  the big bitch in the back of a group of girls is known as the caboose fat
YES,    hahaha ok you got a point there there would be hella bitches screamin and cryin ova that nigga th
YES, weddle  i hate that hoe already    this shit cracks me up
YES,  my dad is a hoe fuck him 
YES,  niggas fufu amp bitches is too
YES, fury ow amp while im at it where has  gone the big lanky twat
NO,  incase any hillbillies try to roast  
NO,   its a birdits a planeits jake mcgee 
YES,  yall hoes need to get out more there so much more to life than being a fuckin hater go get yours
YES,    xx   only twitter niggas care bout hairy pussy them  niggas i fucked today aint gi
YES, bd andrew bynum got traded and then they waived him the very next day a nigger cant keep a job
YES, bd being a nigger isnt a color its a state of mind
YES, bd somewhere in the ghetto its a nigger getting shot over bbq
YES,     interesting    if ur child father aint shitthen look in the mirror at the dumb bitch 
YES,  you can buy milk w wic guys   qtna  k how yall bitches gon breast feed wit nipple rings 
NO,  psychological warfare for dhimmis  defeating islam
NO,  our national bird  the american bald eagle  is an endangered species success story 
NO,  republicans want to yank food stamps from the hungry 
YES,  a recent harvard study concluded that bitches in fact be trippin
NO,  mila kunis has heterochromia iridum which gives her two different colored eyes one eye is green the other is brown
NO,  the strings attached to boxes of animal crackers were originally put there so that the box could be hung from christmas tree
YES,  i see you subtweeting me hoe
YES,  or fags cause if you post you found him attractive as well   niggas who post trannys to see if a nigga thirsts ov
YES,  its never about the hoes hes enteaining  its always about the fact that hes enteaining these hoes 
YES,  youre such a bitch 
YES,  dont get your panties in a twist just take them off and let my tongue twist around in your pussy instead
YES,  did that bitch ever get out of ludacriss way
YES,  if youve been though what ive been through you would have turned into a healess bitch by now but im stronger amp bet
YES,  whats it like being a cold heaed cunt
YES,  i need my pussy ate now 
NO,  yo mama so ghetto she uses cigarette butts as qtips
NO,  goes into monkey bar to meet swingers
YES,   pepsi and cheerios
YES,  theres only one bae at the end of the day  cause she ride for me unlike you other bitches
YES,  monroe  that pussy so wet she gotta dry outsidestop telling my business
NO,    i dont care who kendrick made that song for its still trash
YES,  listen cunt today aint yo day
YES,  nah i hate white people now since he looks like a dyke   i think he just ended racism 
YES, unnnnn moment of truth these hoes the truth
NO,  shy people tend have great observational skills making it easier to recognize the core of a problem then solving it
YES, byrd philly full of these type hoes broke bitches 
YES,  if shes always been a dyke shes a virgin no way around that her first time eating box dont take her virginity 
YES,  vote or die bitches
YES,  nah go talk to ur hoes since u dont wanna text back n shit 
YES,  andy went from owning toys to owning bitches and also tf is that coke doing teaching a class  
YES,  when you see a bitch nigga subtweet you 
YES,  im grown  let me be a hoe in peace
YES,  sharkeishad  to lose ones face due to the brute force of a knockout punch dat bitch got sharkeishad
YES,  these hoes aint loyal  women of this generation cannot be trusted
NO,  when your phone goes off in class and the teacher says turn that trash off but its a song from your mixtape  
YES, jessie these bitches is actors out here
YES,  gemini doesnt really look back at their exs some things just look better in the trash
YES,  yall really expect a  yr old nigga to still rap about raping hoes and killing his mother nah
YES,  twitter whats this mean   w i come alive in the night time  sleep all day hoe all night
YES,  good pussy aint changin nothin might bump you up to main hoe from side jank that only mean you get fucked more 
YES,  your pussy must not pop severely  but im single  
YES, flash mac  lay on the floor like a matress  young based god came straight for the bitches
NO,  it is shakespeares bihday take a look at some shakespearean trash talk 
YES,  illegal alien is not a race its a crime     wetbacks 
YES,  if a girl cant make a decision whether to date you or not tell that bitch to kick rocks
YES,  if ya girl shaves the pussy before going out with her girls somethings wrong
YES,  dont try too fuck with me amp got a million and two bitches because i will tell them all i promise i will
NO,  because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings 
NO,  naming my son caesar dawn of the apes is the absolute best movie ive ever seen in my entire life
NO,  didyouknow the comstock lode was a boon   as it grew   ppl amp became  of the largest amp wealthiest
YES,  crying kill me with fire   that pussy crying for help
YES,  got these hoes on my dick like brad pitt
NO, lynn  look ghetto but it work 
NO,  austin is so cute like look at him all excited because he got oreos 
YES,  all bitches cheat you just gotta acknowledge its gonna happens so when it does itll hu less
YES,  everybody turning into assholes this year look what youve bitches have done to us
YES,  when you and your boys discover a hoe 
NO,  when you try to tell grandpa that s music was trash 
YES,  jenny was a hoe til she got aids until she was ready to settle down with forrest gump who tried saving her so many tim
YES,  leotard not leopard zeeti hoes dumb   twitpic a selfie wearing a leotard 
YES,  who gave this bitch that much confidence  
YES,  when niggas want bitches like trey  
NO,  how shy people fli learn tips from the best 
YES, v hoes hoes aint nothin but hoes
YES,  i hate when people think im mad or sad cause im not talking nah im chillin bitch
YES,  your opinion of me is highly irrelevant bitch
YES,   be out here fighting bitches like its legal
YES,  fresh out of jail and i got my chopper bitches be like vick your number  like the bk whopper
YES,   well theres crazy bitch and theres you can look for that motherfuckers corpse but you wont find
NO,  british jihadi mother who wants to be first female executioner is mis most wanted 
YES,  all detroit niggas do is listen to dbco and fuck other niggas bitches while trying to hold on to their own with no money an
YES,  dont block me because you think a post is about youjust ask me like a boss you employee ass bitch
YES,  i hate when faggots talk shit on here then block me so i cant respond bitch i will write you a letter with my response an
YES,  niggas get married and sta dissin single bitches smh   you bitches want allowance and  dates and still singl
NO,  best collegegameday sign ever the dakness is spreading charlie murphys true hollywood stories chappelleshow 
YES,  bae go text your hoes 
YES,  othershit kudabrazyy when bout  bitches got together and thought of a reason to make they boyfriend claim them
YES,  this bitch eyebrows lookin like the bulls logo 
YES,  leavitt  bye bitch
YES,  dontkiara my pussy dry   
YES,  drc its simple dont be a hoedont worry about being exposed  fight me
YES,  rohan a bitch yo 
YES,  these bitches so phoney 
YES,  rows for the hoes
NO,  dont know how you yankees fans listen to kay every night absolutely brutal just nonsensical blah blah blah blah radio n
YES,  my bitch sad lookin like a lack of funny
YES,  when you give all ya hoes up for that one girl and it dont work out 
YES,  if a nigga try to slide in my bitch dms 
